Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
nantucket-cisco-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/nantucket-on-bike.jpeg?v=1438625092,,,,,,,,,,,,,,,,,,,
brooks-b17-saddle,Brooks B17 Saddle,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Craftsmanship.  History.  Comfort.  Brooks.</p>
<p>Brooks has been making these saddles for over 100 years and anyone who rides one will tell you it's because they're simply the best.  Ideal for long distance rides, touring and trekking, the B17 is made from Brooks' high-quality leather, will break-in to fit your body perfectly the more you ride, and is built to last as long as you love it!</p>",Brooks,Saddle,"Black, Blue, Brooks, Brown, Green, Honey, Parts, Pure CIty, Red, Saddle, Saddles, Saddles and Seatposts",true,Color,Honey,,,,,Saddle - Brooks - B17 - Honey,907,shopify,2,deny,manual,130.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-honey-WEB.jpeg?v=1438625083,Honey,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-honey-WEB.jpeg?v=1438625083,lb
brooks-b17-saddle,,,,,,,,Red,,,,,Saddle - Brooks - B17 - Red,907,shopify,3,deny,manual,130.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-red-WEB.jpeg?v=1438625083,Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-red-WEB.jpeg?v=1438625083,lb
brooks-b17-saddle,,,,,,,,Green,,,,,Saddle - Brooks - B17 - Green,907,shopify,3,deny,manual,130.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-green-WEB.jpeg?v=1438625083,Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-green-WEB.jpeg?v=1438625083,lb
brooks-b17-saddle,,,,,,,,Ochre,,,,,Saddle - Brooks - B17 - Ochre,907,shopify,2,deny,manual,130.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-yellow-WEB.jpeg?v=1438625083,Ochre,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-yellow-WEB.jpeg?v=1438625083,lb
brooks-b17-saddle,,,,,,,,Brown,,,,,Saddle - Brooks - B17 - Brown,907,shopify,3,deny,manual,130.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-brown-WEB.jpeg?v=1438625083,Brown,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-brown-WEB.jpeg?v=1438625083,lb
brooks-b17-saddle,,,,,,,,Blue,,,,,Saddle - Brooks - B17 - Blue,907,shopify,3,deny,manual,130.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-blue-WEB.jpeg?v=1438625083,Blue,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-blue-WEB.jpeg?v=1438625083,lb
brooks-b17-saddle,,,,,,,,Black,,,,,Saddle - Brooks - B17 - Black,907,shopify,1,deny,manual,130.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-black-WEB.jpeg?v=1438625083,Black,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/b17-black-WEB.jpeg?v=1438625083,lb
brooks-b17-saddle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Papa-with-Brooks-Seat-Cropped-WEB.jpeg?v=1438625083,,,,,,,,,,,,,,,,,,,
brooks-b17-saddle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Brooks-Saddle-Cropped-WEB.jpeg?v=1438625083,,,,,,,,,,,,,,,,,,,
brooks-b67-saddle,Brooks B67 Saddle,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Classically sprung for supreme comfort, the B67 features single rails for attachment to modern micro-adjust seat pillars.</p>",Brooks,Saddle,"Black, Brooks, Brown, Honey, Parts, Pure CIty, Saddle, Saddles, Saddles and Seatposts",true,Color,Black,,,,,Saddle - Brooks - B67 Black,907,shopify,2,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b67-black-WEB.jpeg?v=1438625072,Black,false,,,,,,,,,,,,,,,,,lb
brooks-b67-saddle,,,,,,,,Honey,,,,,Saddle - Brooks - B67 Honey,907,shopify,3,deny,manual,140.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/b67-honey-WEB.jpeg?v=1438625072,Honey,,,,,,,,,,,,,,,,,,lb
fizik-ardea-versus,Fizik Ardea Versus,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Sweet relief. The Fizik Ardea Versus is a solid base saddle design with an ergonomic channel spanning the length of the saddle to reduce pressure and improve comfort without sacrificing performance. Fizik believes that comfort is achieved by optimizing the seating surface area, not cutting it totally out, which detrimentally decreases the seating surface available and essential support.</p>",Fizik,Saddle,"Black, Essentials, Fizik, Parts, Saddle, Saddles, Saddles and Seatposts",true,Title,Default Title,,,,,Saddle - Fizik - ArdeaVersus Bl,907,shopify,6,deny,manual,99.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Ardea-Versus-Black-WEB.jpeg?v=1438625070,,false,,,,,,,,,,,,,,,,,lb
original-freewheel,Original Freewheel,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""lead"">In the need for a standard freewheel to get your ratio just right? Look no further! These 16 teeth are all you need.</p>",Pure Fix Cycles,Freewheels,"16T, Alloy, Drivetrain, Freewheels, Parts",true,Size,16T,,,,,Freewheel - 16T,454,shopify,478,deny,manual,8.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Freewheel-02-WEB.jpeg?v=1438625068,,false,,,,,,,,,,,,,,,,,lb
original-freewheel,,,,,,,,20T,,,,,Freewheel - 20T,454,shopify,101,deny,manual,8.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
the-nikola,The Nikola,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""lead"">Spokes are for suckers! They add weight, increase drag, and transmit harsh road bumps up to the rider, but for years they've been the only way to keep your hubs attached to your wheels. <em>Until now.</em></p>
<p> </p>
<p>Thanks to dynamo-hub powered electromagnets, neodymium rim inserts, and some engineering magic, the Nikola makes spokes a thing of the past. At low speeds, the magnetic field generated keeps the rims stable and allows some wiggle-room to absorb road shock (imagine invisible magnetic shocks and you'll get a sense of how cool it is), at higher speeds the stronger field keeps your rims stiff so you don't lose any energy to flexing like on a standard spoked wheel. This is bascially the coolest thing you're going to see all year. 1 part mag-lev train, 1 part urban-assault bicycle, 100% Pure.</p>
<p class=""secondary""><em>*43cm will come with a rear brake and 650C wheels.</em></p>
<p class=""tertiary"">See our <a href=""/pages/pure-fix-original-specs"">full specifications</a>.</p>",Pure Fix Cycles,Fixed Gear Bicycle,"43cm, 47cm, 50cm, 54cm, 58cm, 61cm, 64cm, Bicycle, Bicycles, Bike, Black, Fixed Gear, Fixie, Matte Black, Pure Fix Cycles",false,Size,43 cm*,,,,,Nikola,28123,shopify,21,deny,manual,1899.99,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Nikola-Fixie_WEB.jpeg?v=1438625066,,false,,,,,,,,,,,,,,,,,lb
the-nikola,,,,,,,,47 cm,,,,,Nikola,28123,shopify,10,deny,manual,1899.99,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Nikola_Fixie_Angle_WEB.jpeg?v=1438625066,,,,,,,,,,,,,,,,,,,lb
the-nikola,,,,,,,,50 cm,,,,,Nikola,28123,shopify,151,deny,manual,1899.99,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Nikola_Fixie_crop.jpeg?v=1438625066,,,,,,,,,,,,,,,,,,,lb
the-nikola,,,,,,,,54 cm,,,,,Nikola,28123,shopify,457,deny,manual,1899.99,,true,true,,,,,,,,,,,,,,,,,,,,,lb
the-nikola,,,,,,,,58 cm,,,,,Nikola,28123,shopify,40,deny,manual,1899.99,,true,true,,,,,,,,,,,,,,,,,,,,,lb
the-nikola,,,,,,,,61 cm,,,,,Nikola,28123,shopify,4,deny,manual,1899.99,,true,true,,,,,,,,,,,,,,,,,,,,,lb
the-nikola,,,,,,,,64 cm,,,,,Nikola,28123,shopify,10,deny,manual,1899.99,,true,true,,,,,,,,,,,,,,,,,,,,,lb
the-nikola,,,,,,,,71 cm,,,,,Nikola,28123,shopify,10,deny,manual,1899.99,,true,true,,,,,,,,,,,,,,,,,,,,,lb
buckshot-bluetooth-speaker,Buckshot Bluetooth Speaker,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The Buckshot is a super-portable, multifunctional, rugged and water-resistant wireless speaker.  It's loaded with features like an included bike mount, a microphone for calls and a shock-resistant body. </p>
<p>The Buckshot features the same angular, triangle-themed design that is signature to many of the other products in the Outdoor Tech lineup. The rugged, rubberized exterior means that it's no big deal if you drop it from time to time, and the built-in speakerphone and microphone means that you can have little hands-free calls with your therapist basically wherever you want. The included bicycle mount allows you to mount the Buckshot to your bicycle handlebars or anything else with a similar profile. Compact, portable music has never been a more viable option.</p>",Outdoor Tech,Speaker,"Accessories, Essentials, Phone Accessories, Speakers",true,Color,Black,,,,,Speakers - Buckshot - Black,454,shopify,1,deny,manual,49.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Buckshot-black.jpeg?v=1438625060,Black,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Buckshot-black.jpeg?v=1438625060,lb
buckshot-bluetooth-speaker,,,,,,,,Red,,,,,Speakers - Buckshot - Red,454,shopify,3,deny,manual,49.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Buckshot-black-2-WEB.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/buckshot-wireless-speaker-red.jpeg?v=1438625060,lb
buckshot-bluetooth-speaker,,,,,,,,Blue,,,,,Speakers - Buckshot - Blue,454,shopify,5,deny,manual,49.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/buckshot-wireless-speaker-red.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/buckshot-wireless-speaker-blue.jpeg?v=1438625060,lb
buckshot-bluetooth-speaker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/buckshot-wireless-speaker-blue.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,,
buckshot-bluetooth-speaker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Wireless-Speaker-Buckshot-Black-Mounted-900x900.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,,
buckshot-bluetooth-speaker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Wireless-Speaker-Buckshot-Black-Bottom-900x900.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,,
buckshot-bluetooth-speaker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Wireless-Speaker-Buckshot-Black-Accessories-900x900.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,,
buckshot-bluetooth-speaker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/buckshot-wireless-speaker-lifestyle-3-900x900.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,,
buckshot-bluetooth-speaker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/buckshot-wireless-speaker-lifestyle-1-900x900.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,,
buckshot-bluetooth-speaker,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/buckshot-wireless-speaker-lifestyle-2-900x900.jpeg?v=1438625060,,,,,,,,,,,,,,,,,,,
crane-bell,Crane Bell,<p></p>,Crane,Bells,"Accessories, Bells, Goods",false,Title,Default Title,,,,,Bell-Crane-Copper,454,shopify,0,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/crane-copper-bell-WEB.jpeg?v=1438625053,,false,,,,,,,,,,,,,,,,,lb
inter-lock-integrated-bike-lock,Interlock Integrated Bike Lock,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Annoyed by carrying your bike lock? The rattling, clanging, or ugly mounting hardware? The InterLock is a lock that hides inside of your bike! All you need to do is replace the seatpost with this one - that comes with a permanently attached bike lock!</p>
<ul>
<li>25.4mm seatpost</li>
<li>﻿Cables are 90cm total length, or 35.4 inches if you’re imperially inclined.</li>
<li>Product weight: 620 Grams including lock and seatpost.</li>
<li>Seatpost is 3D Forged, 6061 Aluminium.</li>
</ul>",InterLock,Lock,"Accessories, Locks, Saddles and Seatposts, Seatposts and Clamps",true,Color,Black,,,,,Seat Post - Interlock Blk 25.4,907,shopify,139,deny,manual,59.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock_Black_3RD_WEB.jpeg?v=1438625046,Black,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock_Black_3RD_WEB.jpeg?v=1438625046,lb
inter-lock-integrated-bike-lock,,,,,,,,Silver,,,,,Seat Post - Interlock Silv 25.4,907,shopify,32,deny,manual,59.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock_Chrome_3RD_WEB.jpeg?v=1438625046,Alloy,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock_Chrome_3RD_WEB.jpeg?v=1438625046,lb
inter-lock-integrated-bike-lock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock_Chrome_Side_WEB.jpeg?v=1438625046,,,,,,,,,,,,,,,,,,,
inter-lock-integrated-bike-lock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock_Black_Side_WEB.jpeg?v=1438625046,,,,,,,,,,,,,,,,,,,
inter-lock-integrated-bike-lock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/InterLock-use2-02.jpeg?v=1438625046,,,,,,,,,,,,,,,,,,,
inter-lock-integrated-bike-lock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/interlock-web.jpeg?v=1438625046,,,,,,,,,,,,,,,,,,,
inter-lock-integrated-bike-lock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock-web_0002_InterLock-use-01.jpeg?v=1438625046,,,,,,,,,,,,,,,,,,,
inter-lock-integrated-bike-lock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock-web_0001_InterLock-use-02.jpeg?v=1438625046,,,,,,,,,,,,,,,,,,,
inter-lock-integrated-bike-lock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock-web_0000_InterLock-use-03.jpeg?v=1438625046,,,,,,,,,,,,,,,,,,,
inter-lock-integrated-bike-lock,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Interlock-web_0003_InterLock-use-04.jpeg?v=1438625046,,,,,,,,,,,,,,,,,,,
the-gold,Lima,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""lead"">Gloss rose gold frame with stealthy matte black wheels</p>
<p>The Gold is not just any gold. The Gold is Rose Gold. For a golden angel like you, you deserve nothing less. Fully outfitted with black components, The Lima contrasts beautifully with matching a matching black saddle and grips.</p>",Pure Fix Cycles,Fixed Gear Bicycle,"50cm, 54cm, 58cm, Bicycle, Bicycles, Gold, Red",false,Size,47cm,,,,,The Lima - Extra Small,27216,shopify,0,deny,manual,329.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/LIMA_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1438625032,,false,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/LIMA_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1438625032,lb
the-gold,,,,,,,,50cm,,,,,The Lima - Small,27216,shopify,0,deny,manual,329.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/LIMA_2014_SEAMLESS_3RD_KENDA_WEB.jpeg?v=1438625032,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/LIMA_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1438625032,lb
the-gold,,,,,,,,54cm,,,,,The Lima - Medium,27216,shopify,0,deny,manual,329.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Gold-Crop-WEB.jpeg?v=1438625032,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/LIMA_2014_SEAMLESS_SIDE_KENDA_WEB.jpeg?v=1438625032,lb
the-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/gold-lifestyle-2.jpeg?v=1438625032,,,,,,,,,,,,,,,,,,,
the-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/gold-lifestyle-1.jpeg?v=1438625032,,,,,,,,,,,,,,,,,,,
the-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/gold-lifestyle-4.jpeg?v=1438625032,,,,,,,,,,,,,,,,,,,
the-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/gold-lifestyle-3.jpeg?v=1438625032,,,,,,,,,,,,,,,,,,,
the-alfa,Alfa,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Sunshine, blue skies, a gentle breeze – you can spend all year waiting for perfect bike weather or you can grab an Alfa and make your own. Whatever the forecast, Alfa makes every day a beautiful day for a ride.</p>",Pure Fix Cycles,Fixed Gear Bicycle,"Bicycle, Bicycles, Bike, Blue, Fixed Gear, Fixie, Pure Fix Cycles, White, WTB",true,Size,50 cm,,,,,The Alfa - Small,28123,shopify,0,deny,manual,329.00,,true,true,'712392688628,https://cdn.shopify.com/s/files/1/0923/8062/products/ALFA_SIDE_WEB.jpeg?v=1442512858,,false,,,sporting goods > outdoor recreation > cycling > bicycles,,adult,,Fixed Gear Bicycle,Fixed Gear Bicycle,new,false,,,,,,,lb
the-alfa,,,,,,,,54 cm,,,,,The Alfa - Medium,28123,shopify,0,deny,manual,329.00,,true,true,'712392688635,https://cdn.shopify.com/s/files/1/0923/8062/products/alfa-lifestyle.jpeg?v=1442512858,,,,,,,,,,,,,,,,,,,lb
the-alfa,,,,,,,,58 cm,,,,,The Alfa - Large,28123,shopify,11,deny,manual,329.00,,true,true,'712392688642,https://cdn.shopify.com/s/files/1/0923/8062/products/alfa-lifestyle-lady.jpeg?v=1442512858,,,,,,,,,,,,,,,,,,,lb
the-alfa,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/alfa-lifestyle-lady-sitting.jpeg?v=1442512858,,,,,,,,,,,,,,,,,,,
the-charlie,Charlie,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><h3>Charlie</h3>
<p class=""lead"">Is there anything more timeless than a little red bicycle? With its deep dish white wheels, the Charlie is a contemporary spin on the American classic.</p>",Pure Fix Cycles,Fixed Gear Bicycle,"50cm, 54cm, 58cm, Bicycle, Bicycles, Bike, Black, College Fixie, Fixed Gear, Fixie, Pure Fix Cycles, Red, Urban Fixie",false,Size,50 cm,,,,,The Charlie - Small,28123,shopify,15,deny,manual,329.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/CHARLIE_2015_SEAMLESS_SIDE_WEB.jpeg?v=1438624998,,false,,,sporting goods > outdoor recreation > cycling > bicycles,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/CHARLIE_2015_SEAMLESS_SIDE_WEB.jpeg?v=1438624998,lb
the-charlie,,,,,,,,54 cm,,,,,The Charlie - Medium,28123,shopify,67,deny,manual,329.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/CHARLIE_2015_SEAMLESS_SIDE_3RD_WEB.jpeg?v=1438624998,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/CHARLIE_2015_SEAMLESS_SIDE_WEB.jpeg?v=1438624998,lb
the-charlie,,,,,,,,58 cm,,,,,The Charlie - Large,28123,shopify,43,deny,manual,329.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/CHARLIE_2015_SEAMLESS_CLOSE-SHOT_FRONT_WEB.jpeg?v=1438624998,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/CHARLIE_2015_SEAMLESS_SIDE_WEB.jpeg?v=1438624998,lb
the-charlie,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/CHARLIE_2015_SEAMLESS_FULL-SHOT_3RD_WEB.jpeg?v=1438624998,,,,,,,,,,,,,,,,,,,
the-charlie,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Bradley_MG_0056.jpeg?v=1438624998,,,,,,,,,,,,,,,,,,,
the-charlie,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Bradley_MG_0021.jpeg?v=1438624998,,,,,,,,,,,,,,,,,,,
